time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2017-09-28T10:41:29.274	2.698	-95.276	16.398	0.000	0.857	0.587	0.174	2985	11.064
2017-09-28T10:41:28.716	2.586	-95.120	16.090	0.000	0.779	0.348	0.129	2986	10.936
2017-09-19T04:34:58.364	2.145	-94.737	15.736	21388.126	0.812	0.574	-0.236	2989	12.904
2017-09-19T04:36:42.366	1.780	-95.255	15.456	154788.795	0.477	0.242	-0.013	2990	5.662
2017-09-29T00:32:12.888	1.839	-94.584	15.363	36617.063	0.702	0.409	0.331	2928	12.201
2017-09-29T00:34:50.914	1.863	-95.029	15.744	95318.546	0.924	0.424	-0.607	2929	19.000
2017-09-21T12:38:51.274	1.563	-94.585	15.786	31974.688	0.229	0.396	-0.036	2930	5.774
2017-09-28T00:42:22.749	1.810	-94.769	15.443	26685.580	0.453	0.222	-0.058	2945	8.235
2017-09-27T02:06:21.660	2.313	-94.847	15.380	0.000	1.037	0.465	-0.704	2961	19.102
2017-09-27T02:11:54.545	2.042	-93.923	15.179	0.000	0.580	0.247	-0.045	2962	5.000
2017-09-27T02:17:04.137	1.547	-93.764	15.344	14701.428	0.592	0.348	0.007	2963	7.969
2017-09-27T02:18:08.537	2.006	-94.356	15.071	49602.549	0.097	0.336	-0.011	2964	5.035
2017-09-22T03:51:26.322	2.536	-94.649	15.095	32662.189	1.065	0.457	-0.551	2978	17.174
2017-09-14T13:12:31.751	1.584	-94.480	15.294	57301.830	0.593	0.491	-0.055	2984	5.564
2017-09-09T06:15:52.722	2.376	-94.754	15.455	50758.483	0.346	0.449	-0.010	2994	8.365
2017-09-09T06:17:39.696	2.266	-94.419	14.969	33005.235	0.796	0.442	-0.262	2995	11.598
2017-09-09T06:19:15.771	2.767	-94.538	15.828	43819.625	0.535	0.319	-0.085	2996	7.726
2017-09-09T06:19:17.524	2.038	-94.653	15.487	49984.615	0.595	0.212	-0.017	2997	8.833
2017-09-09T06:20:42.589	2.665	-94.654	15.032	32681.843	0.671	0.647	-0.140	2998	9.938
2017-09-16T14:14:21.152	2.357	-94.514	15.793	52501.291	0.121	0.339	-0.011	3038	6.997
2017-09-16T14:17:53.060	1.867	-94.583	15.314	60270.848	0.073	0.285	-0.008	3039	5.000
2017-09-16T14:29:34.022	2.197	-95.415	15.754	0.000	0.889	0.427	-0.203	3040	9.795
2017-09-16T14:32:44.630	2.619	-95.299	15.300	1997.086	1.013	0.292	-0.021	3041	7.241
2017-09-26T01:46:47.192	1.612	-93.701	15.433	110200.779	0.520	0.302	0.076	2946	6.684
2017-09-17T00:50:58.067	2.377	-94.232	15.119	31898.792	0.847	0.249	-0.152	2950	9.714
2017-09-21T14:11:08.267	1.913	-93.749	15.299	12271.339	0.811	0.327	-0.075	2960	6.000
2017-09-11T21:54:52.882	1.505	-95.995	15.444	94913.671	0.387	0.508	-0.003	2965	6.000
2017-09-25T10:34:09.756	1.469	-95.135	16.335	99771.653	0.476	0.349	0.271	2954	8.322
2017-09-25T10:35:51.007	1.653	-95.112	16.064	0.000	0.611	0.343	0.139	2955	12.592
2017-09-25T10:42:43.921	3.188	-94.908	15.789	75738.772	0.772	0.382	0.103	2956	8.822
2017-09-26T00:08:34.698	1.790	-95.207	15.822	0.000	0.568	0.449	0.050	2966	7.979
2017-09-26T00:11:14.900	1.845	-94.878	15.468	264321.159	0.354	0.401	0.165	2967	5.824
2017-09-26T00:37:34.321	1.650	-94.985	15.680	103187.469	0.378	0.489	-0.478	2979	9.690
2017-09-26T00:37:37.857	1.735	-96.781	15.243	250653.796	0.353	0.581	0.069	2980	6.310
2017-09-26T00:40:09.208	2.448	-94.089	15.380	34648.710	0.680	0.481	-0.201	2981	11.596
2017-09-26T00:43:02.221	2.200	-95.034	15.760	98800.454	1.076	0.482	-0.371	2982	17.000
2017-09-19T15:22:21.111	0.746	-97.678	17.985	58176.403	0.076	0.365	-0.007	2987	5.741
2017-09-19T15:26:56.358	1.668	-94.929	17.126	144903.823	0.321	0.502	0.009	2988	11.856
2017-09-17T02:03:38.806	2.241	-95.257	15.548	26896.878	0.124	0.480	-0.066	3055	5.654
2017-09-17T02:03:35.780	1.718	-94.991	15.224	31984.463	0.685	0.216	-0.078	3056	6.682
2017-09-17T02:06:47.920	1.835	-95.125	15.569	4601.190	1.208	0.506	-0.633	3057	8.000
2017-09-17T02:15:46.478	2.269	-95.270	16.538	293089.620	0.246	0.527	-0.048	3058	4.928
2017-09-17T02:29:43.194	1.698	-94.301	13.859	8423.048	0.787	0.236	-0.038	3059	5.000
2017-09-17T02:39:28.057	1.897	-95.331	15.277	0.000	1.006	0.466	-0.239	3060	9.393
2017-09-17T02:45:57.105	2.378	-94.696	15.326	32647.085	1.044	0.508	-0.838	3061	17.760
2017-09-18T12:28:03.678	1.666	-93.607	17.458	5867.411	0.421	0.246	-0.014	3064	5.971
2017-09-21T13:02:55.710	1.628	-93.599	15.933	36406.092	0.931	0.428	0.310	3065	7.915
2017-09-15T07:55:11.945	1.873	-94.218	15.339	0.000	0.344	0.096	-0.011	3098	4.879
2017-09-15T08:00:53.958	1.635	-94.542	15.700	9814.589	0.833	0.468	-0.090	3099	6.464
2017-09-15T08:11:03.045	1.704	-95.016	16.422	0.000	0.919	0.356	0.564	3100	13.041
2017-09-15T08:11:54.079	2.762	-94.812	15.478	32505.087	1.107	0.227	-0.156	3101	6.795
2017-09-14T09:15:07.511	1.401	-94.674	15.575	26364.695	0.141	0.331	-0.020	3138	5.739
2017-09-14T09:28:10.431	1.557	-94.820	15.634	50950.687	0.577	0.376	-0.066	3139	5.376
2017-09-11T03:25:32.214	2.167	-94.775	15.168	35403.124	0.716	0.353	-0.155	3074	8.565
2017-09-11T03:43:06.956	1.527	-94.209	14.899	100668.532	0.157	0.346	0.016	3075	5.533
2017-09-11T03:45:19.904	2.003	-94.926	15.093	34029.692	0.348	0.191	0.003	3076	5.711
2017-09-11T03:48:27.777	1.328	-94.884	14.736	71077.625	0.458	0.233	-0.025	3077	7.807
2017-09-11T03:57:32.294	1.217	-95.348	16.677	16808.896	0.321	0.239	-0.012	3078	7.433
2017-09-11T03:58:34.888	1.454	-95.740	16.421	22494.751	0.603	0.454	-0.188	3079	5.957
2017-09-11T04:03:18.150	1.180	-94.756	15.346	62469.192	0.699	0.356	0.023	3080	7.918
2017-09-11T04:06:19.024	1.789	-94.688	14.991	32317.475	0.621	0.370	-0.049	3081	10.136
2017-09-30T22:38:12.687	1.808	-94.970	15.818	96060.293	0.802	0.483	-0.143	3102	14.968
2017-09-30T22:39:16.168	1.053	-97.152	16.351	24633.836	0.259	0.300	-0.008	3103	5.000
2017-09-11T22:37:34.638	2.289	-94.856	15.679	48316.966	0.189	0.301	-0.026	3104	7.823
2017-09-08T13:25:26.315	1.773	-94.604	15.478	26391.777	0.239	0.347	-0.046	3115	5.000
2017-09-27T07:45:13.422	1.273	-95.084	16.118	0.000	0.692	0.327	-0.081	3142	13.000
2017-09-27T07:47:25.645	1.078	-95.066	16.032	0.000	0.742	0.398	-0.090	3143	9.922
2017-09-18T21:19:50.373	1.733	-93.742	15.244	12505.914	0.005	0.299	-0.001	3146	4.628
2017-09-22T01:44:51.923	2.122	-94.047	15.479	9538.727	0.812	0.527	-0.042	3151	10.741
2017-09-12T04:51:38.527	1.948	-94.524	15.617	12279.888	0.763	0.465	-0.088	3154	8.639
2017-09-12T04:54:52.479	2.464	-94.470	15.198	0.078	0.460	0.247	-0.070	3155	10.423
2017-09-12T04:55:48.691	2.450	-95.256	15.764	33767.734	0.599	0.319	0.029	3156	4.872
2017-09-12T04:59:44.619	2.256	-94.742	15.524	32694.595	0.691	0.259	-0.023	3157	9.304
2017-09-12T05:00:48.874	2.631	-94.999	16.129	310926.231	0.854	0.543	-0.013	3158	6.000
2017-09-12T05:05:16.140	2.383	-94.000	13.911	82133.846	0.016	0.339	0.002	3159	4.873
2017-09-12T05:06:48.950	2.286	-94.974	15.358	50693.719	1.050	0.446	0.556	3160	11.329
2017-09-12T05:07:05.020	2.463	-94.479	15.709	44117.416	0.931	0.504	-0.225	3161	19.604
2017-09-12T05:08:04.824	2.875	-94.599	15.452	1819.771	0.461	0.170	-0.011	3162	6.253
2017-09-12T05:08:08.385	2.668	-95.127	15.054	30247.699	0.773	0.515	-0.185	3163	10.689
2017-09-12T05:08:43.969	3.728	-93.887	14.938	32444.137	0.269	0.567	-0.026	3164	8.987
2017-09-12T05:08:45.484	3.885	-94.209	15.174	20911.691	0.751	0.384	0.044	3165	9.769
2017-09-12T05:20:13.328	1.921	-95.445	14.410	7373.416	0.531	0.432	0.022	3166	9.394
2017-09-12T05:21:07.639	2.968	-94.877	15.838	2794.085	0.349	0.200	-0.016	3167	6.112
2017-09-12T05:22:22.681	2.778	-94.890	15.859	32864.523	0.798	0.175	-0.142	3168	6.587
2017-09-12T05:23:41.884	2.918	-94.818	15.608	34969.484	0.734	0.432	-0.118	3169	8.167
2017-09-12T05:25:41.208	2.361	-94.274	15.205	14908.117	0.599	0.127	-0.003	3170	4.594
2017-09-12T05:32:08.716	2.062	-94.739	15.091	33022.399	0.685	0.387	-0.257	3171	12.908
2017-09-12T05:38:36.996	2.130	-94.866	15.942	4570.942	0.698	0.362	-0.015	3172	8.689
2017-09-12T05:46:18.748	3.052	-94.527	15.191	31746.417	1.191	0.535	-0.511	3173	18.869
2017-09-10T05:35:41.103	1.919	-94.970	15.328	31286.158	0.697	0.491	-0.235	3177	6.894
2017-09-27T00:08:17.500	1.496	-94.972	15.977	0.000	0.514	0.504	-0.065	3195	6.000
2017-09-27T00:11:22.767	1.538	-94.772	15.145	32815.074	0.165	0.543	-0.051	3196	4.393
2017-09-27T00:14:09.313	1.850	-94.667	15.550	0.000	0.482	0.429	-0.320	3197	8.000
2017-09-27T00:16:50.000	1.434	-95.016	15.660	97947.928	0.403	0.456	0.095	3198	8.915
2017-09-27T00:18:20.788	1.154	-95.688	15.549	62526.313	0.578	0.412	0.138	3199	5.000
2017-09-18T05:07:03.262	1.132	-96.812	17.583	38899.156	0.711	0.345	0.004	3337	4.832
2017-09-18T05:12:39.240	1.766	-94.797	15.653	52917.524	0.292	0.411	0.023	3338	5.856
2017-09-18T05:14:49.843	2.306	-94.985	17.397	0.000	0.974	0.369	0.067	3339	18.936
2017-09-18T05:16:25.649	2.507	-94.917	15.276	32012.805	1.110	0.460	-0.267	3340	10.572
2017-09-18T05:17:10.950	2.228	-95.248	15.830	62754.775	0.637	0.473	-0.027	3341	6.813
2017-09-18T05:19:54.480	1.623	-95.022	15.457	5771.142	0.859	0.255	-0.390	3342	8.423
2017-09-18T05:21:22.500	1.402	-95.709	16.737	75728.088	0.451	0.495	0.063	3343	5.967
2017-09-18T05:23:06.400	1.919	-94.869	15.634	35768.209	0.392	0.427	-0.078	3344	5.846
2017-09-18T05:26:28.405	1.907	-94.308	15.030	26931.058	0.841	0.311	0.038	3345	7.002
2017-09-18T05:27:42.543	1.809	-95.002	17.309	0.000	0.890	0.286	0.022	3346	13.950
2017-09-18T05:30:14.489	1.512	-94.724	15.473	33535.592	1.077	0.464	-0.137	3347	6.964
2017-09-18T05:41:53.715	1.461	-94.950	16.171	13331.773	0.553	0.330	-0.085	3349	5.740
2017-09-18T05:46:46.504	1.626	-94.590	15.240	37153.868	0.770	0.108	-0.049	3350	6.569
2017-09-18T05:56:37.148	1.474	-95.352	15.533	0.000	0.901	0.447	-0.094	3351	11.933
2017-09-18T06:00:29.104	2.292	-94.532	15.789	47859.122	0.453	0.498	-0.067	3352	10.123
2017-09-18T06:00:32.468	1.600	-95.020	15.407	1280.352	0.554	0.488	-0.013	3353	5.612
2017-09-18T06:06:00.150	1.926	-93.643	15.103	24699.991	0.103	0.207	0.005	3354	6.000
2017-09-18T06:07:16.123	1.384	-93.738	15.238	12546.594	0.017	0.347	-0.002	3355	5.000
2017-09-25T09:15:58.228	2.347	-94.627	15.524	32326.901	0.710	0.411	-0.359	3413	12.000
2017-09-25T09:23:09.369	1.532	-94.518	15.643	9615.639	0.484	0.406	0.052	3414	7.904
2017-09-09T22:42:19.134	1.793	-94.519	15.762	34806.221	0.409	0.558	-0.009	3428	5.316
2017-09-11T08:28:13.797	1.514	-94.566	15.458	51997.421	0.966	0.285	0.338	3445	14.000
2017-09-11T08:33:50.221	2.077	-96.048	14.567	53466.028	0.898	0.536	0.277	3446	8.297
2017-09-11T08:34:25.773	1.812	-95.922	15.285	204769.846	0.385	0.364	0.002	3447	7.563
2017-09-16T07:43:11.293	1.443	-95.400	15.560	0.000	0.676	0.438	-0.338	3473	8.820
2017-09-29T05:52:23.744	1.910	-94.600	15.449	2559.049	0.743	0.422	-0.045	3481	7.461
2017-09-16T14:54:45.425	2.143	-94.021	13.638	0.000	0.940	0.469	-0.119	4109	7.165
2017-09-16T14:58:08.469	1.911	-95.204	15.692	2938.766	0.776	0.495	-0.461	4110	7.070
2017-09-16T14:58:52.858	1.996	-95.216	15.648	5036.672	0.756	0.387	-0.297	4111	6.562
2017-09-16T14:59:11.442	2.477	-95.638	16.899	352000.000	0.727	0.425	0.168	4112	6.871
2017-09-16T15:01:51.207	2.442	-95.261	15.411	4285.866	0.924	0.480	-0.434	4113	12.811
2017-09-16T15:05:15.682	2.230	-94.760	15.486	32938.737	0.996	0.267	-0.267	4114	9.436
2017-09-16T15:06:49.859	2.236	-95.181	15.680	5050.881	0.501	0.289	-0.120	4115	6.079
2017-09-16T15:14:39.760	2.608	-95.188	15.570	4432.410	1.145	0.583	-0.382	4116	12.489
2017-09-16T15:27:07.602	2.311	-92.867	17.810	83429.609	0.238	0.548	-0.010	4117	4.595
2017-09-16T15:29:47.577	2.112	-95.685	13.872	216788.696	0.541	0.471	-0.060	4118	4.259
2017-09-16T15:33:25.289	1.939	-95.329	15.352	0.000	0.836	0.495	-0.308	4119	12.795
2017-09-16T15:37:45.446	2.111	-94.903	15.381	31973.984	1.180	0.463	-0.816	4120	15.975
2017-09-16T15:48:00.295	1.954	-95.818	15.187	0.000	0.730	0.215	-0.153	4121	6.876
2017-09-16T15:50:34.286	2.284	-95.306	15.571	0.000	1.042	0.446	-0.310	4122	11.282
2017-09-16T15:56:29.769	2.560	-94.937	16.762	56708.363	0.471	0.273	0.044	4123	4.883
2017-09-16T15:56:27.509	2.149	-95.453	13.847	134385.060	0.505	0.619	-0.246	4124	6.111
2017-09-16T16:00:10.464	2.546	-95.237	15.677	6186.406	0.881	0.536	-0.142	4125	11.393
2017-09-16T16:00:08.740	2.252	-94.399	16.254	0.000	0.407	0.302	0.015	4126	5.530
2017-09-16T16:02:51.801	1.934	-95.249	15.289	0.000	0.964	0.415	-0.053	4127	12.938
2017-09-16T16:04:05.910	3.062	-95.307	15.789	0.000	0.518	0.271	0.061	4128	7.859
2017-09-16T16:09:40.799	2.425	-94.347	14.932	23582.106	1.079	0.445	-0.393	4129	16.927
2017-09-16T16:13:15.834	2.325	-95.382	16.375	42821.565	0.888	0.412	0.076	4130	9.222
2017-09-16T16:17:18.695	1.637	-98.187	15.636	172598.296	0.281	0.304	-0.028	4131	6.450
2017-09-16T16:18:32.612	2.194	-95.812	15.373	14550.977	1.049	0.481	-0.099	4132	8.446
2017-09-25T12:14:55.050	1.779	-95.130	15.758	2898.445	0.912	0.557	-0.248	3011	11.000
2017-09-25T12:22:07.103	1.775	-95.012	15.747	107001.520	0.971	0.391	-0.591	3012	15.832
2017-09-25T12:26:40.080	2.022	-94.866	16.261	0.000	0.595	0.296	0.044	3013	8.297
2017-09-25T12:26:37.382	1.714	-94.620	15.321	92193.459	0.791	0.418	0.069	3014	7.605
2017-09-08T11:50:53.465	2.975	-95.076	15.119	24119.375	0.530	0.507	-0.132	3027	11.994
2017-09-08T11:57:52.975	2.702	-94.738	15.214	48291.824	0.848	0.605	0.143	3028	13.000
2017-09-08T11:59:06.817	3.397	-94.905	15.431	51031.973	0.677	0.297	-0.019	3029	6.000
2017-09-23T02:22:58.133	2.032	-94.657	15.360	32488.019	0.933	0.446	-0.322	3034	13.000
2017-09-18T00:14:21.797	2.226	-94.671	14.783	33191.167	1.042	0.468	-0.227	3129	5.652
2017-09-18T00:19:31.551	2.349	-95.214	15.697	7444.864	0.920	0.498	-0.154	3130	11.664
2017-09-18T00:31:37.748	2.663	-94.644	15.359	32389.855	1.102	0.507	-0.666	3131	18.966
2017-09-18T00:47:58.453	2.628	-94.644	15.389	34754.688	0.778	0.281	-0.054	3132	9.853
2017-09-18T00:52:34.239	2.087	-94.834	15.325	31477.646	0.661	0.500	-0.082	3133	7.032
2017-09-26T12:16:18.448	2.183	-93.838	16.770	159368.368	0.871	0.457	0.484	3148	25.000
2017-09-13T00:51:22.429	2.779	-95.137	15.865	35435.242	0.943	0.445	-0.086	3026	20.771
2017-09-30T22:53:15.412	1.910	-95.069	16.160	0.000	0.647	0.385	0.168	3031	16.197
2017-09-28T08:59:13.331	1.668	-95.445	16.681	320180.187	1.121	0.442	0.654	3035	11.208
2017-09-28T09:03:25.946	1.971	-95.180	15.385	0.000	0.976	0.532	-0.005	3036	14.976
2017-09-30T17:45:01.223	1.869	-94.898	16.083	1856.257	0.660	0.371	-0.039	3042	6.843
2017-09-30T17:47:36.065	2.218	-95.014	15.385	0.000	0.765	0.386	0.101	3043	9.817
2017-09-30T17:50:12.677	2.018	-95.580	16.940	133152.576	1.175	0.507	-0.250	3044	11.400
2017-09-29T20:13:52.924	1.974	-95.596	14.948	0.000	0.885	0.502	-0.248	3045	5.580
2017-09-11T09:35:55.910	2.296	-94.553	15.328	35465.625	0.595	0.501	-0.221	3050	14.075
2017-09-10T11:43:36.270	1.497	-98.859	15.374	32656.374	0.832	0.382	-0.013	3033	8.044
2017-09-27T04:41:37.509	2.019	-94.545	15.728	34745.296	0.923	0.585	-0.485	3046	13.823
2017-09-27T04:49:45.024	1.480	-94.014	16.151	149320.136	0.146	0.082	-0.005	3047	5.520
2017-09-30T02:06:39.520	1.546	-93.641	15.190	9283.288	0.274	0.498	0.068	3052	5.968
2017-09-30T02:07:55.733	1.542	-94.942	15.802	32225.586	0.633	0.331	0.029	3053	4.907
2017-09-23T17:26:37.429	1.875	-95.103	16.073	0.000	0.697	0.337	0.094	3211	11.932
2017-09-23T17:29:02.487	1.738	-95.111	16.222	0.000	0.996	0.386	-0.140	3212	12.973
2017-09-23T17:35:57.997	1.811	-95.146	16.087	0.000	0.497	0.339	0.084	3213	10.531
2017-09-23T17:42:42.133	1.885	-95.014	15.683	103592.754	0.768	0.462	0.049	3214	9.348
2017-09-23T17:52:01.657	1.387	-97.216	18.011	69839.013	0.147	0.329	0.006	3215	8.566
2017-09-23T17:53:38.748	2.204	-94.950	16.027	35223.920	0.230	0.273	-0.042	3216	4.941
2017-09-23T17:55:44.778	2.184	-95.180	16.380	0.000	0.609	0.360	-0.142	3217	5.776
2017-09-23T17:57:56.885	2.195	-95.154	16.381	0.000	0.956	0.389	-0.067	3218	16.978
2017-09-28T11:13:39.185	1.552	-95.106	16.109	0.000	0.831	0.406	0.130	3227	16.991
2017-09-28T11:17:55.894	1.943	-95.107	15.921	35496.149	0.272	0.259	-0.135	3228	12.023
2017-09-28T11:18:06.822	1.675	-96.048	16.046	147294.875	0.519	0.648	-0.167	3229	6.305
2017-09-28T11:20:46.363	1.880	-95.113	15.865	43999.808	0.801	0.380	-0.041	3230	9.655
2017-09-16T10:34:46.787	2.541	-94.820	15.633	46439.394	0.529	0.349	-0.039	3264	6.761
2017-09-16T10:34:49.040	1.784	-94.674	15.543	33650.061	0.797	0.495	0.025	3265	9.180
2017-09-16T10:37:06.848	2.016	-94.887	15.784	0.000	1.115	0.423	-0.048	3266	8.002
2017-09-16T10:38:04.956	2.896	-94.306	15.179	33662.580	0.837	0.240	-0.048	3267	10.230
2017-09-16T10:39:52.836	1.442	-94.283	15.301	87544.234	0.170	0.166	-0.003	3268	4.814
2017-09-16T10:41:36.677	2.376	-94.427	14.604	86674.057	0.518	0.253	-0.041	3269	5.960
2017-09-16T10:43:27.166	1.895	-94.578	15.405	4054.904	0.519	0.510	0.092	3270	10.861
2017-09-16T10:53:46.624	1.955	-95.849	15.133	153509.354	0.494	0.561	0.017	3271	6.860
2017-09-18T08:33:28.403	2.207	-95.108	14.997	33127.395	0.942	0.330	-0.713	3272	8.000
2017-09-18T08:41:03.997	2.568	-94.442	15.783	47861.955	0.359	0.538	-0.009	3273	15.747
2017-09-18T08:43:59.181	1.766	-93.839	15.268	11877.672	0.331	0.287	-0.020	3274	6.988
2017-09-14T21:54:34.035	2.535	-95.331	15.743	0.000	0.315	0.411	-0.088	3030	5.726
2017-09-14T21:58:45.117	1.836	-95.019	16.082	5677.507	0.808	0.505	-0.311	3032	14.000
2017-09-15T21:01:57.642	1.603	-94.863	16.536	0.000	0.962	0.265	-0.137	3037	6.388
2017-09-27T01:05:47.642	1.879	-94.954	15.681	103061.920	0.637	0.414	0.140	3051	14.876
2017-09-09T17:54:59.470	2.701	-94.995	14.907	32449.803	0.474	0.572	-0.089	3067	9.652
2017-09-09T17:59:52.451	1.975	-94.764	16.009	161257.877	0.206	0.215	-0.014	3068	4.593
2017-09-11T15:35:00.008	2.477	-94.866	15.239	61281.544	0.641	0.178	-0.009	3069	7.238
2017-09-09T02:54:19.304	2.111	-94.591	15.014	41942.565	0.289	0.451	0.012	3105	5.969
2017-09-09T02:56:09.690	2.181	-94.796	15.319	35866.788	0.413	0.422	-0.045	3106	8.939
2017-09-09T02:57:06.110	2.578	-94.533	15.465	31375.222	0.426	0.374	-0.046	3107	5.100
2017-09-09T03:01:01.120	2.433	-94.597	15.063	33627.102	0.986	0.447	-0.151	3108	9.653
2017-09-09T03:01:52.226	2.850	-94.815	15.447	18726.077	0.424	0.409	-0.004	3109	8.657
2017-09-09T03:08:12.872	3.430	-94.516	15.543	50764.240	0.829	0.500	-0.170	3110	16.914
2017-09-13T00:12:46.204	2.036	-95.215	15.997	0.000	0.658	0.440	-0.073	3114	15.939
2017-09-28T05:12:39.935	1.958	-94.630	15.093	27374.909	0.921	0.533	-0.340	3123	13.313
2017-09-14T19:58:48.479	2.133	-94.448	15.237	130471.729	0.370	0.329	0.014	3145	4.105
2017-09-12T14:40:01.858	2.580	-94.638	15.382	34961.412	0.795	0.306	0.535	3176	10.346
2017-09-16T13:06:37.742	1.848	-94.506	15.775	47630.250	0.272	0.205	-0.035	3054	5.948
2017-09-25T02:21:48.294	1.161	-94.758	16.410	0.000	0.808	0.395	-0.301	3116	6.067
2017-09-25T02:27:24.658	2.040	-94.476	15.138	32999.361	0.935	0.428	0.251	3117	9.726
2017-09-25T02:36:37.665	1.432	-94.210	15.224	0.000	0.726	0.075	0.056	3118	5.988
2017-09-25T02:39:13.798	1.351	-95.035	15.968	0.000	0.869	0.298	0.142	3119	10.000
2017-09-25T02:44:25.517	1.358	-95.221	16.189	0.000	0.770	0.272	0.297	3120	13.222
2017-09-25T02:52:09.919	2.780	-94.461	15.328	0.000	0.575	0.268	0.038	3121	5.954
2017-09-25T02:52:13.823	2.017	-94.755	14.749	20136.145	0.691	0.391	-0.145	3122	11.879
2017-09-08T09:39:30.772	2.355	-94.597	16.257	120314.017	0.348	0.523	-0.003	3140	6.000
2017-09-26T14:16:30.927	2.027	-95.119	15.029	27103.746	0.945	0.317	0.653	3141	18.003
2017-09-27T17:32:58.153	1.829	-93.232	15.637	64180.822	0.750	0.352	-0.064	3149	9.000
2017-09-27T17:34:27.223	1.657	-95.006	15.515	134559.710	0.471	0.391	0.028	3150	7.175
2017-09-16T04:49:00.835	2.033	-94.378	15.037	34397.072	1.119	0.384	-0.098	3376	8.822
2017-09-16T04:50:39.879	1.946	-95.216	16.450	41812.970	0.690	0.354	-0.080	3377	4.823
2017-09-16T04:58:36.030	2.321	-94.631	15.503	2994.239	0.432	0.440	0.024	3378	7.310
2017-09-16T05:23:57.488	2.263	-94.585	15.235	32054.850	0.496	0.411	0.109	3379	10.686
2017-09-16T05:35:49.254	2.787	-94.391	15.080	34007.629	0.946	0.456	-0.501	3380	12.881
2017-09-16T05:43:02.126	2.553	-94.143	18.490	165030.867	0.122	0.458	0.009	3381	4.835
2017-09-16T05:44:31.836	1.983	-94.758	15.082	30075.965	0.656	0.391	-0.247	3382	8.461
2017-09-16T05:59:12.649	1.923	-94.831	16.179	0.000	0.969	0.407	0.269	3383	7.755
2017-09-16T06:02:13.285	2.140	-94.823	15.560	34599.963	0.785	0.186	-0.007	3384	5.648
2017-09-16T06:06:47.038	1.738	-95.136	15.762	54809.176	0.099	0.247	-0.001	3385	4.982
2017-09-08T13:30:59.911	2.817	-94.665	15.025	33165.980	0.659	0.553	-0.549	3439	12.893
2017-09-08T13:33:54.597	2.326	-94.996	14.943	31285.709	0.818	0.453	-0.159	3440	7.731
2017-09-08T13:36:45.091	2.418	-94.825	14.882	32598.474	0.446	0.404	-0.077	3441	7.990
2017-09-08T13:41:08.409	2.477	-94.771	15.130	38095.344	0.226	0.552	-0.024	3442	6.891
2017-09-08T13:43:52.366	3.270	-94.509	15.101	30916.125	1.108	0.569	-0.253	3443	8.115
2017-09-08T13:46:52.568	2.424	-94.495	14.941	31155.247	0.907	0.460	-0.246	3444	5.288
2017-09-08T22:17:55.944	2.355	-96.272	15.335	282033.347	0.520	0.493	-0.842	3495	5.842
2017-09-08T22:20:35.841	2.121	-94.876	15.353	28564.276	0.389	0.395	-0.096	3496	8.975
2017-09-08T22:22:38.073	2.243	-96.090	15.328	244446.864	0.530	0.363	0.039	3497	5.573
2017-09-08T22:32:51.505	2.319	-94.190	14.852	34350.110	0.755	0.595	0.065	3498	6.753
2017-09-08T22:34:04.384	1.875	-94.787	15.259	18122.712	0.281	0.534	-0.047	3499	6.842
2017-09-08T22:36:24.440	2.437	-94.814	15.225	33595.370	0.882	0.624	-0.218	3500	13.756
2017-09-16T01:40:27.580	1.794	-93.876	15.121	38878.739	0.565	0.253	-0.063	3539	5.964
2017-09-16T01:44:50.255	1.577	-94.400	15.403	0.000	0.502	0.173	0.188	3540	5.634
2017-09-16T02:04:18.745	2.234	-93.950	15.721	79338.897	0.121	0.377	-0.005	3541	5.995
2017-09-10T06:44:27.569	2.126	-94.822	15.437	72262.681	0.464	0.536	-0.008	3555	6.313
2017-09-10T06:45:56.745	1.606	-95.078	15.231	17212.832	0.126	0.300	0.003	3556	4.749
2017-09-10T06:50:55.132	1.766	-94.945	15.078	51664.502	0.860	0.439	-0.198	3557	7.937
2017-09-11T20:15:41.527	2.762	-94.230	14.713	34136.180	0.388	0.428	0.002	3564	5.964
2017-09-11T20:15:47.499	2.595	-94.904	14.754	22653.299	0.488	0.413	-0.134	3565	9.908
2017-09-14T01:08:44.116	2.279	-93.693	15.185	26345.713	0.241	0.306	0.021	3124	6.000
2017-09-14T01:13:17.661	1.408	-94.882	16.572	12173.831	0.295	0.231	0.021	3125	4.801
2017-09-14T01:18:52.416	1.617	-94.915	15.820	89787.086	0.737	0.374	0.014	3126	8.749
2017-09-14T01:30:54.719	1.672	-94.900	16.212	5991.460	0.790	0.350	-0.054	3127	7.846
2017-09-14T01:39:01.532	1.872	-95.048	15.902	18551.005	0.400	0.419	-0.020	3128	8.927
2017-09-16T13:31:22.689	1.922	-94.411	14.260	113140.491	0.376	0.458	-0.066	3147	4.483
2017-09-18T02:12:14.763	1.628	-94.850	15.658	0.000	0.853	0.153	0.049	3180	4.614
2017-09-18T02:14:52.077	2.418	-95.024	14.832	59418.380	0.453	0.160	-0.005	3181	4.890
2017-09-18T02:14:49.609	2.589	-94.567	14.330	182499.638	0.375	0.154	0.032	3182	4.479
2017-09-20T16:24:38.364	2.219	-95.335	15.823	36857.983	0.715	0.591	-0.132	3185	12.709
